text,trans
んふふー、\nなんでもうちに\nまかせとって！,"우후후,\n뭐든지 나한테\n맡겨만 보드라고!"
プロデューサー！\nえへへ……\n呼んでみただけたい,프로듀서!\n에헤헤……\n걍 불러본 거여
長崎はよかとこよー\nもし機会があったら\n案内するばい！,나가사키는 좋은 곳이여―\n혹시 기회가 있으믄\n안내해줄 거구마!
プロデューサー、今日は\nお弁当作り過ぎたけん\nあとで分けちゃるばいー,"프로듀서, 오늘은\n도시락 겁나게 만들었응께\n나중에 나눠줘야 쓰겄다ー"
わっ！\nびっくりしたばい……\n一言いってから触らんね,왓!\n깜짝 놀라부렀구마……\n말을 혀고 만지랑께
んふふ～、\nレッスンの成果やね\n最近筋肉ついてきたんよ～,"우후후~,\n레슨의 성과구마\n요즘 근육이 붙기 시작했어야~"
く、くすぐったかよー\nもう、プロデューサー！\nお返し、覚悟せんね！,"가, 간지럽구마―\n참말로, 프로듀서!\n되갚음 받을 각오혀!"
そっ、そこまでしてよかとは\n言っとらんよ！\nもー……,"거, 거기까지 혀도 된다고\n말한 적 없어야!\n참말이지―……"
す、すごかろ～？\nって、もう！　なに言わすね\nあー恥ずかしかー,"오, 오져불제~? 아니,\n참말로! 문 말을 하고 있는겨\n아―부끄럽구마―"
ぷ、プロデューサー……！？\nい、今は仕事中やろ！\nちゃんとせないかんね！,"프, 프로듀서……!?\n시, 시방 업무중이잖여!\n제대로 허야제!"
やっぱアイドルって楽しいよ\n憧れてるだけじゃなくて\nよかった,역시 아이돌은 즐거워\n동경하는 데 그치지 않아서\n다행이야
なんと、今日の三峰は\n燃えております！\n張り切って行っちゃうよー！,"세상에, 오늘의 미츠미네는 불타고 있습니다!\n넘치는 의욕으로 간다ー!"
おっけおっけ、三峰に任せて\n大船に乗ったつもりで\nいてくださいよ,"오케이 오케이, 미츠미네한테 맡겨\n마음 푹 놓고 있으세요"
もし拗ねちゃってるなら\n構ってもいいなーと思う\n三峰なのであった,혹시 삐져버렸다면 신경 좀 써줘도 괜찮겠지ー하고생각하는 미츠미네였던 것이었다
あんまり気を抜いてると\n悪戯しちゃうかもよ？\n……ど？　ビックリした？,너무 긴장을 늦추면\n장난칠지도 모른다고?\n……어때? 깜짝 놀랐어?
プロデューサーも、きっと\nお疲れなんだよね……\n…………いつもありがと,"프로듀서도, 확실히 피곤하겠다……\n…………항상 고마워"
もー、プロデューサーってば\nそんなに三峰が気になるの？\n物好きだなぁ,"정말ー, 프로듀서도 참\n그렇게 미츠미네가 신경이 쓰여? 호기심도 많네"
ふっふっふー\nプロデューサーがその気なら\n三峰にも考えがあるからね！,훗훗후ー 프로듀서가 그럴 생각이라면 미츠미네도 다 생각이 있으니까 말야!
アイドルだもん、そうそう\n安売りはしませんよー？\n……プロデューサー以外には,"아이돌이니까, 그렇게 떨이로 해 주지는 않는다고요ー? ……프로듀서 외에는"
やだなぁ、Pたんったらー\nこんなの三峰しか\n許してくれませんよー？,"싫다, P땅도 참― 이런 거 미츠미네밖엔 용서해주지 않을 거라구요?"
ひゃ！？　ちょっ、なに！？\nなんでそんなとこ触るのっ\nビックリするじゃん！,"햐!? 잠깐, 뭐야!?\n왜 그런 곳 만지는 거야\n깜짝 놀랐잖아!"
あーあー、こんなことして\nいいのかなー？\n三峰知らないぞ～？,"아ー아ー, 이런 짓 해도 괜찮은 걸까?\n미츠미네는 모른다고~?"
どんな厳しい特訓が来ても\n耐え抜いてみせますっ！,어떤 어려운 특훈이 있어도\n견뎌내 보이겠어요!
えへへっ！\n早くお仕事に行きましょう\nプロデューサーさん！,에헤헷!\n빨리 일하러 가요\n프로듀서님!
今日のあたしは\n必殺技だって\n出せちゃいます！,오늘의 저는\n필살기도\n쓸 수 있어요!
これが時間のかつようじゅつなんですね！,이것이 시간의 활용법이란 거군요!
えいっ！　やあっ！\nあ、変身シーンの練習中です\n一緒にやりましょう！,"에잇! 야앗!\n아, 변신 장면을 연습하는 중이에요. 같이 해요!"
気合十分です！\nプロデューサーさん\n次は何をすれば良いですか？,기합 충분해요!\n프로듀서님\n다음은 뭘 하면 되나요?
えへへっ！\nプロデューサーさん\nくすぐったいです！,에헤헷!\n프로듀서님\n간지러워요!
プロデューサーさんの手って\n大きいですね！,프로듀서님의 손은 크네요!
くすぐりあいなら\n負けませんよっ,간지럼이라면 지지 않아요
あたしの心臓の音\n聞こえますか？\nなんか、ドキドキしてます,"제 심장 소리 들리세요?\n왠지, 두근두근 해요"
胸のトレードマークは\nヒーローの証！　です！,가슴의 트레이드마크는\n히어로의 증표! 입니다!
頭もなでてください\nプロデューサーさんっ！,머리도 쓰다듬어 주세요\n프로듀서님!
プ、プロデューサーさん\nご用は……ありませんか……？,"프, 프로듀서님\n용건은……없으신가요……?"
ふふ……絆創膏、うまく貼れました,"후후…… 반창고, 잘 붙였어요"
プロデューサーさん\n今日も、見ていてくださるんですね,"프로듀서님\n오늘도, 보고 계셔 주시네요"
……プロデューサーさん\n末梢性疲労ですか？,…… 프로듀서님\n만성피로이신가요?
プ、プロデューサーさん\nずっと、見ていてください……,"프, 프로듀서님\n쭉, 보고 있어 주세요……"
プロデューサーさん\nリンゴを……剥きましょうか？,프로듀서님\n사과를……깎을까요?
絆創膏が……\nは……はがれてましたか？,반창고가……\n버……벗겨졌나요?
て、手が冷たくなってます……！\n暖めなきゃ……です,"소, 손이 차가워요……!\n따뜻하게 해야……해요"
ふふ……くすぐったいです,후후……간지러워요
しょ、触診ですか？\nまだ心の準備が……,"초, 촉진인가요?\n아직 마음의 준비가……"
い、嫌っていうわけではなくて……\nうぅ……,"시, 싫다는 게 아니라……\n으으……"
わ……\nみ、脈拍があがっちゃいます……,"와……\n매, 맥박이 오릅니다……"
貴方さまと、ご一緒ならば、\nどのような課題も、こなしてみせます……,"당신과, 함께라면,\n어떠한 과제도,\n해내겠습니다……"
本日も、お顔を見ることができ……\n凛世は、幸せでございます,"오늘도, 얼굴을 볼 수 있어서……\n린제는, 행복합니다"
お疲れさまでございます……\nプロデューサーさま？　少し後ろ髪が……乱れております,수고하셨습니다……\n프로듀서님? 조금 뒷머리가 흐트러졌습니다
ふふ……\n本日は、お傍で……見ていてくださるのですか……？,"후후……\n오늘은, 옆에서…… 보고 계시는 것입니까…?"
凛世は、プロデューサーさまのお帰りを、\n心待ちにしております……,"린제는, 프로듀서님이 돌아오는 것을,\n손꼽아 기다립니다……"
プロデューサーさま……\nプロデューサーさま……,프로듀서님……\n프로듀서님……
なぜか、気持ちが……\n落ち着くようで、ございます,"왠지, 기분이……\n진정되는 것, 같습니다"
ふふ……\nプロデューサーさまの手……\nあたたかい……,후후……\n프로듀서님의 손……\n따뜻합니다……
プロデューサーさま……どうかなさいましたか……？\n凛世は、ずっとお傍におります……,"프로듀서님……무슨 일이십니까?\n린제는, 쭉 옆에 있습니다……"
凛世の、心の音が……\n聞こえてしまいそうで、ございます……,"린제의, 심장 소리가……\n들릴 것만, 같습니다……"
漫画の中では……このようなことは記述がなく……,만화에서는……이러한 일 그려져 있지 않아서……
凛世の、心は……決まっております,"린제의, 마음은……정해져 있습니다"
事務所にくるの\n嫌いじゃないですよー,사무소에 오는 거\n싫지 않아요ー
おはよーございまぁす\n……挨拶くらい、\n私もしますよー,"안녕하세요오\n……인사 정도는, 저도 한다고요ー"
今日の私、\n珍しくやる気があるかも\nしれませんよー？,"오늘 저,\n드물게 의욕이 있을지도\n모른다구요ー?"
仕事ばっかりしてないでー\nプロデューサーも一緒に\nサボっちゃいませんかぁ,일만 하지 말고ー\n프로듀서도 함께\n땡땡이 쳐요ー
どうしたんですかぁ\nイタズラでもされましたー？\nふふー、私じゃないですよー,"무슨 일이신가요\n장난이라도 당하신 건가요ー?\n후후, 저는 안 했어요ー"
プロデューサー\n私が特別にー\n料理作ってあげましょうかぁ,프로듀서\n제가 특별히ー\n요리해 줄까요
私に触ったってことはぁ\n仕返ししてもイイって事ですよねー,저를 만졌다는 건\n복수해도 된다는 거죠―
私の服が気になるんですかぁ？\nプロデューサーも、着てみますー？,"제 옷이 신경 쓰이나요오?\n프로듀서도, 입어 볼래요ー?"
他の女の子にはぁ\n気軽に触っちゃダメですよー,다른 여자애한테는\n가볍게 손 대면 안 돼요ー
きゃっ──\n……今の声は聞かなかった\nことに、してくださいー,"꺅ーー\n……지금 소리는 듣지 못한 걸로, 해 주세요―"
イタズラの仕返しですかぁ\nまったく、プロデューサーは\n悪い大人ですねー,"장난의 복수인가요오\n정말이지, 프로듀서는 나쁜 어른이네요ー"
ここで悲鳴を上げたらぁ\nどうなりますかねー\n……ふふー,여기서 비명을 지르면\n어떻게 될까요ー …… 후후ー
